id,name,sector,subsector,country,assetType,sourceType,centroid,gas,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year
3602328,Madhu Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.15582688162073, 'latitude': 8.807993304500142, 'srid': 4326}",co2e_20yr,6195.612621261932,0.000133918,t of CO2e_20yr per Vehicle*km ,46264202.29316861,Vehicle*km ,504.5996713457193,km,91684.96319029774,2024
3602428,Thunukkai Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.26478085861481, 'latitude': 9.20003557150008, 'srid': 4326}",co2e_20yr,6186.730603643652,0.000135565,t of CO2e_20yr per Vehicle*km ,45636659.60618692,Vehicle*km ,452.7638272143462,km,100795.72806637165,2024
3602386,Hakmana Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.63874815739646, 'latitude': 6.098266601500029, 'srid': 4326}",co2e_20yr,6102.255056,0.000131719,t of CO2e_20yr per Vehicle*km ,46327982.75587096,Vehicle*km ,244.86304896353883,km,189199.56666376966,2024
3602483,Maha Vilachchiya Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.1693149951794, 'latitude': 8.522784709500144, 'srid': 4326}",co2e_20yr,6086.672636404166,0.000134841,t of CO2e_20yr per Vehicle*km ,45139600.70579296,Vehicle*km ,612.0000698377702,km,73757.50907636111,2024
3602338,Wilgamuwa Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.94239713676569, 'latitude': 7.59023857100007, 'srid': 4326}",co2e_20yr,6050.707968411179,0.000131807,t of CO2e_20yr per Vehicle*km ,45905790.063967004,Vehicle*km ,468.0025235,km,98088.76610365494,2024
3602734,Okewela Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.6763430896801, 'latitude': 6.130944491000064, 'srid': 4326}",co2e_20yr,6004.362817486819,0.000131731,t of CO2e_20yr per Vehicle*km ,45580622.25382477,Vehicle*km ,269.88673048439216,km,168887.97078691775,2024
3602356,Laggala-Pallegama Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.80210205288485, 'latitude': 7.5645699505001005, 'srid': 4326}",co2e_20yr,5781.362845511181,0.000132456,t of CO2e_20yr per Vehicle*km ,43647435.89240813,Vehicle*km ,435.2350967493738,km,100284.73397112577,2024
3602278,Aranayaka Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.45045081484064, 'latitude': 7.160570383500044, 'srid': 4326}",co2e_20yr,5724.8093370248425,0.000132678,t of CO2e_20yr per Vehicle*km ,43148224.26354747,Vehicle*km ,381.6034018528583,km,113070.85852495862,2024
3602227,Padiyathalawa Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 81.25212832462383, 'latitude': 7.426179409500094, 'srid': 4326}",co2e_20yr,5602.169878739352,0.000129383,t of CO2e_20yr per Vehicle*km ,43299166.20565115,Vehicle*km ,275.6004138726703,km,157108.49485754303,2024
3602441,Palugaswewa Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.71144892830208, 'latitude': 8.08328008700002, 'srid': 4326}",co2e_20yr,5552.254855548136,0.000131876,t of CO2e_20yr per Vehicle*km ,42102073.35208019,Vehicle*km ,258.1965627,km,163062.09857257546,2024
3602388,Kirinda-Puhulwella Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.62996260716548, 'latitude': 6.042526484000148, 'srid': 4326}",co2e_20yr,5505.888121770467,0.000130118,t of CO2e_20yr per Vehicle*km ,42314661.31463128,Vehicle*km ,146.25612076065408,km,289318.9091475945,2024
3602362,Pallepola Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.58940371276913, 'latitude': 7.651855946000069, 'srid': 4326}",co2e_20yr,5457.222717216072,0.00013197,t of CO2e_20yr per Vehicle*km ,41351921.86331438,Vehicle*km ,300.5560955999555,km,137584.70538010445,2024
3602380,Athuraliya Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.50791097218239, 'latitude': 6.117781639000042, 'srid': 4326}",co2e_20yr,5329.353833,0.000131442,t of CO2e_20yr per Vehicle*km ,40545196.044545874,Vehicle*km ,286.8398104610707,km,141351.35558544996,2024
3602577,Seruvila Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 81.22326603380753, 'latitude': 8.282552719500103, 'srid': 4326}",co2e_20yr,5279.928836264683,0.000135468,t of CO2e_20yr per Vehicle*km ,38975386.38159154,Vehicle*km ,299.8969776141108,km,129962.58479050995,2024
3602610,Lunugala Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 81.21656271673324, 'latitude': 7.034887551500162, 'srid': 4326}",co2e_20yr,5153.463203561494,0.000130092,t of CO2e_20yr per Vehicle*km ,39613876.62833331,Vehicle*km ,301.027803,km,131595.40825362477,2024
3602281,Deraniyagala Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.37610235782498, 'latitude': 6.914685489000021, 'srid': 4326}",co2e_20yr,5096.082302203841,0.000131715,t of CO2e_20yr per Vehicle*km ,38690197.28,Vehicle*km ,481.76188364930135,km,80309.79327,2024
3602413,Madulla Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 81.4773642449407, 'latitude': 7.181734562500083, 'srid': 4326}",co2e_20yr,4882.455129264881,0.00013088,t of CO2e_20yr per Vehicle*km ,37304703.64415277,Vehicle*km ,505.3329484982472,km,73822.02912953768,2024
3602500,Mundalama Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.78453406287466, 'latitude': 7.858602047500142, 'srid': 4326}",co2e_20yr,4670.772098737966,0.000135078,t of CO2e_20yr per Vehicle*km ,34578328.93747747,Vehicle*km ,363.3300911114665,km,95170.56193088378,2024
3602535,Opanayaka Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.62004935490152, 'latitude': 6.606542110500044, 'srid': 4326}",co2e_20yr,4647.5753319235755,0.000122638,t of CO2e_20yr per Vehicle*km ,37896842.650416315,Vehicle*km ,235.06235189014888,km,161220.3840627212,2024
3602262,Thumpane Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.50272538005595, 'latitude': 7.371484995500111, 'srid': 4326}",co2e_20yr,4600.386463611879,0.000126149,t of CO2e_20yr per Vehicle*km ,36467771.34426896,Vehicle*km ,190.6671520621753,km,191264.04810607893,2024
3602555,Kahawatta Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.54756382604741, 'latitude': 6.527090311000051, 'srid': 4326}",co2e_20yr,4515.506967136611,0.000123022,t of CO2e_20yr per Vehicle*km ,36705007.02186979,Vehicle*km ,288.3595536676415,km,127289.02703246442,2024
3602609,Kandaketiya Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.99819659928566, 'latitude': 7.1265349385001, 'srid': 4326}",co2e_20yr,4332.4204696029265,0.000128625,t of CO2e_20yr per Vehicle*km ,33682499.145211905,Vehicle*km ,333.65490893314137,km,100950.10816088815,2024
3602751,Islands North (Kayts) Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.77597050000006, 'latitude': 9.665833000000077, 'srid': 4326}",co2e_20yr,4271.513000367856,0.000135792,t of CO2e_20yr per Vehicle*km ,31456271.767083663,Vehicle*km ,198.1076853934619,km,158783.70243238332,2024
3602414,Medagama Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 81.29382333796129, 'latitude': 7.043120862000108, 'srid': 4326}",co2e_20yr,4263.667375456467,0.000131457,t of CO2e_20yr per Vehicle*km ,32433822.96003183,Vehicle*km ,352.8025989882372,km,91931.92752,2024
3602257,Panvila Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.75655040329278, 'latitude': 7.411151171500109, 'srid': 4326}",co2e_20yr,4211.462124226958,0.000125711,t of CO2e_20yr per Vehicle*km ,33501259.549878366,Vehicle*km ,331.9799807228775,km,100913.4932682696,2024
3602263,Udadumbara Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.88347655245815, 'latitude': 7.327694416000043, 'srid': 4326}",co2e_20yr,4151.124246342304,0.000125025,t of CO2e_20yr per Vehicle*km ,33202404.88241128,Vehicle*km ,350.6331065216222,km,94692.72657048376,2024
3602225,Navithanveli Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 81.74982519930649, 'latitude': 7.435102608000108, 'srid': 4326}",co2e_20yr,4090.9419964302833,0.00013391,t of CO2e_20yr per Vehicle*km ,30549881.496238086,Vehicle*km ,198.62047998379367,km,153810.32962326336,2024
3602240,Kalmunai Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 81.80227593125004, 'latitude': 7.444957651500119, 'srid': 4326}",co2e_20yr,3925.6994739025154,0.000132628,t of CO2e_20yr per Vehicle*km ,29599247.03484991,Vehicle*km ,105.48729695020933,km,280595.3692113368,2024
3602420,Manthai East Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.32168136794517, 'latitude': 9.081176281500063, 'srid': 4326}",co2e_20yr,3898.8449070633933,0.000135537,t of CO2e_20yr per Vehicle*km ,28765965.131800972,Vehicle*km ,453.2830836371966,km,63461.36921982504,2024
3602340,Yatawatta Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.58004866159953, 'latitude': 7.542901039000128, 'srid': 4326}",co2e_20yr,3782.9338752539534,0.000132085,t of CO2e_20yr per Vehicle*km ,28640209.249334283,Vehicle*km ,237.2392484938067,km,120722.8965323668,2024
3602596,Soranathota Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 81.05005370476199, 'latitude': 7.046429872500111, 'srid': 4326}",co2e_20yr,3608.2295286371955,0.000131595,t of CO2e_20yr per Vehicle*km ,27419147.952684153,Vehicle*km ,278.93447627244177,km,98299.60182,2024
3602544,Weligepola Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.72665143678196, 'latitude': 6.541598082500115, 'srid': 4326}",co2e_20yr,3161.853302,0.000123638,t of CO2e_20yr per Vehicle*km ,25573399.44872189,Vehicle*km ,350.6655333133855,km,72928.1809,2024
3602564,Gomarankadawala Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.95996717197, 'latitude': 8.75132281800012, 'srid': 4326}",co2e_20yr,3151.180507617866,0.000135237,t of CO2e_20yr per Vehicle*km ,23301162.86253983,Vehicle*km ,250.35997360922863,km,93070.63955,2024
3602268,Delthota Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.71287202040229, 'latitude': 7.179641009000079, 'srid': 4326}",co2e_20yr,2970.829993434387,0.000125712,t of CO2e_20yr per Vehicle*km ,23632099.932258677,Vehicle*km ,233.23343167525792,km,101323.81006665794,2024
3602589,Meegahakivula Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 81.08154971048668, 'latitude': 7.145034552500078, 'srid': 4326}",co2e_20yr,2297.065920691189,0.000131593,t of CO2e_20yr per Vehicle*km ,17455861.491583914,Vehicle*km ,240.61834970939768,km,72545.84495598904,2024
3602341,Ambanganga Korale Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.67841724205464, 'latitude': 7.563162564500089, 'srid': 4326}",co2e_20yr,2185.288484397443,0.000132493,t of CO2e_20yr per Vehicle*km ,16493610.26394106,Vehicle*km ,238.0434895198548,km,69288.22249,2024
3602272,Hatharaliyadda Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.47240418412929, 'latitude': 7.334619999000097, 'srid': 4326}",co2e_20yr,1879.1695211942163,0.000129893,t of CO2e_20yr per Vehicle*km ,14467106.736554785,Vehicle*km ,175.6849687786788,km,82346.86687840604,2024
3602749,Delft Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.68999850000012, 'latitude': 9.515833000000072, 'srid': 4326}",co2e_20yr,1316.106810541603,0.000135794,t of CO2e_20yr per Vehicle*km ,9691922.171025325,Vehicle*km ,149.42530314055696,km,64861.31844690732,2024
3167198,Jaffna International Airport,transportation,international-aviation,LKA,international,point-source,"{'longitude': 80.070099, 'latitude': 9.79233, 'srid': 4326}",co2e_20yr,951.1087475920187,3.1860151750000005,t of CO2e_20yr per t of fuel,298.5261197294889,t of fuel,898,flights,0.33243443177003223,2024
2796175,Lakvijaya Power Plant Coal Terminal,transportation,international-shipping,LKA,,point-source,"{'longitude': 79.716605, 'latitude': 8.02277, 'srid': 4326}",co2e_20yr,638.3971770442442,0.20755432527072554,t of CO2e_20yr per Nautical miles (nmi),3075.8076287330778,Nautical miles (nmi),4,voyages and stays,768.9519071832694,2024
2800219,Kankasanturai,transportation,international-shipping,LKA,,point-source,"{'longitude': 80.040688, 'latitude': 9.817634, 'srid': 4326}",co2e_20yr,409.4370212837239,0.863040623,t of CO2e_20yr per Nautical miles (nmi),474.41222381591797,Nautical miles (nmi),4,voyages and stays,118.60305595397949,2024
1966564,Lakvijaya Power Plant Coal Terminal,transportation,domestic-shipping,LKA,,point-source,"{'longitude': 79.716605, 'latitude': 8.02277, 'srid': 4326}",co2e_20yr,344.4181193511553,0.35591068616369104,t of CO2e_20yr per Nautical miles (nmi),967.7094078393308,Nautical miles (nmi),150,voyages and stays,6.451396052262205,2024
1932456,Kankasanturai,transportation,domestic-shipping,LKA,,point-source,"{'longitude': 80.040688, 'latitude': 9.817634, 'srid': 4326}",co2e_20yr,267.37947873257724,0.757732645,t of CO2e_20yr per Nautical miles (nmi),352.86783599853516,Nautical miles (nmi),12,voyages and stays,29.40565299987793,2024
3171064,Bandaranaike International Colombo Airport,transportation,domestic-aviation,LKA,domestic,point-source,"{'longitude': 79.88410186767578, 'latitude': 7.180759906768799, 'srid': 4326}",co2e_20yr,255.49018475621884,3.1860151750000005,t of CO2e_20yr per t of fuel,80.19113868665701,t of fuel,2240,flights,0.035799615,2024
3174806,Weerawila Airport,transportation,domestic-aviation,LKA,domestic,point-source,"{'longitude': 81.235199, 'latitude': 6.25449, 'srid': 4326}",co2e_20yr,107.00791328463377,3.186015175,t of CO2e_20yr per t of fuel,33.58675568286763,t of fuel,1031,flights,0.032576873,2024
3172261,Koggala Airport,transportation,domestic-aviation,LKA,domestic,point-source,"{'longitude': 80.32029724121094, 'latitude': 5.993680000305176, 'srid': 4326}",co2e_20yr,105.39863382204048,3.186015174999999,t of CO2e_20yr per t of fuel,33.081648401765854,t of fuel,1220,flights,0.027116105,2024
3171664,Sigiriya Air Force Base,transportation,domestic-aviation,LKA,domestic,point-source,"{'longitude': 80.7285, 'latitude': 7.95667, 'srid': 4326}",co2e_20yr,104.05699726382663,3.186015175,t of CO2e_20yr per t of fuel,32.66054665412152,t of fuel,1104,flights,0.029583828,2024
3170839,Batticaloa Airport,transportation,domestic-aviation,LKA,domestic,point-source,"{'longitude': 81.678802, 'latitude': 7.70576, 'srid': 4326}",co2e_20yr,84.98680113729742,3.186015175000001,t of CO2e_20yr per t of fuel,26.674951771784137,t of fuel,714,flights,0.037359876,2024
3174433,China Bay Airport,transportation,domestic-aviation,LKA,domestic,point-source,"{'longitude': 81.18128, 'latitude': 8.539159, 'srid': 4326}",co2e_20yr,65.12998884187307,3.186015174999999,t of CO2e_20yr per t of fuel,20.442460335071406,t of fuel,576,flights,0.035490383,2024
3172271,Victoria Reservoir Seaplane Base,transportation,domestic-aviation,LKA,domestic,point-source,"{'longitude': 80.7834, 'latitude': 7.2415, 'srid': 4326}",co2e_20yr,46.13145041406721,3.1860151750000005,t of CO2e_20yr per t of fuel,14.479356776468336,t of fuel,494,flights,0.029310438818761813,2024
3173244,Castlereagh Lake Seaplane Base,transportation,domestic-aviation,LKA,domestic,point-source,"{'longitude': 80.584, 'latitude': 6.86, 'srid': 4326}",co2e_20yr,40.83702616205373,3.1860151750000005,t of CO2e_20yr per t of fuel,12.817586834643286,t of fuel,610,flights,0.021012437433841454,2024
3172104,Jaffna International Airport,transportation,domestic-aviation,LKA,domestic,point-source,"{'longitude': 80.070099, 'latitude': 9.79233, 'srid': 4326}",co2e_20yr,26.381490698752405,3.1860151750000005,t of CO2e_20yr per t of fuel,8.280403340750691,t of fuel,138,flights,0.060002923,2024
3171348,Diyawanna Oya Seaplane Base,transportation,domestic-aviation,LKA,domestic,point-source,"{'longitude': 79.909, 'latitude': 6.906585, 'srid': 4326}",co2e_20yr,19.673428125451746,3.186015175,t of CO2e_20yr per t of fuel,6.174932335,t of fuel,494,flights,0.012499863,2024
3171899,Mattala Rajapaksa International Airport,transportation,domestic-aviation,LKA,domestic,point-source,"{'longitude': 81.124128, 'latitude': 6.284467, 'srid': 4326}",co2e_20yr,2.4818519848444267,3.186015175,t of CO2e_20yr per t of fuel,0.7789831022523069,t of fuel,1,flights,0.7789831022523069,2024
40684671,Nuwara Eliya (Lake Gregory) Waterdrome,transportation,domestic-aviation,LKA,domestic,point-source,"{'longitude': 80.77927, 'latitude': 6.95605, 'srid': 4326}",co2e_20yr,0,0,t of CO2e_20yr per t of fuel,0,t of fuel,0,flights,0,2024
3173815,Colombo Ratmalana Airport,transportation,domestic-aviation,LKA,domestic,point-source,"{'longitude': 79.88619995117188, 'latitude': 6.821990013122559, 'srid': 4326}",co2e_20yr,0,0,t of CO2e_20yr per t of fuel,0,t of fuel,0,flights,0,2024
3170720,Bentota River Waterdrome,transportation,domestic-aviation,LKA,domestic,point-source,"{'longitude': 79.996, 'latitude': 6.431, 'srid': 4326}",co2e_20yr,0,0,t of CO2e_20yr per t of fuel,0,t of fuel,0,flights,0,2024
3171840,Hingurakgoda Air Force Base,transportation,domestic-aviation,LKA,domestic,point-source,"{'longitude': 80.9814, 'latitude': 8.04981, 'srid': 4326}",co2e_20yr,0,0,t of CO2e_20yr per t of fuel,0,t of fuel,0,flights,0,2024
3168909,Colombo Ratmalana Airport,transportation,international-aviation,LKA,international,point-source,"{'longitude': 79.88619995117188, 'latitude': 6.821990013122559, 'srid': 4326}",co2e_20yr,0,0,t of CO2e_20yr per t of fuel,0,t of fuel,0,flights,0,2024
3172274,Polgolla Reservoir Seaplane Base,transportation,domestic-aviation,LKA,domestic,point-source,"{'longitude': 80.6422, 'latitude': 7.3251, 'srid': 4326}",co2e_20yr,0,0,t of CO2e_20yr per t of fuel,0,t of fuel,0,flights,0,2024
3171260,Mawella Lagoon Seaplane Base,transportation,domestic-aviation,LKA,domestic,point-source,"{'longitude': 80.733129, 'latitude': 5.990192, 'srid': 4326}",co2e_20yr,0,0,t of CO2e_20yr per t of fuel,0,t of fuel,0,flights,0,2024
2796172,Colombo,transportation,international-shipping,LKA,,point-source,"{'longitude': 79.84648619812857, 'latitude': 6.940823220954787, 'srid': 4326}",co2e_20yr,4278574.066710615,0.5736873294958765,t of CO2e_20yr per Nautical miles (nmi),7458024.339617853,Nautical miles (nmi),6050,voyages and stays,1232.7312958046039,2025
3166158,Bandaranaike International Colombo Airport,transportation,international-aviation,LKA,international,point-source,"{'longitude': 79.88410186767578, 'latitude': 7.180759906768799, 'srid': 4326}",co2e_20yr,1366560.0186245395,3.1860151750000005,t of CO2e_20yr per t of fuel,428924.5165395483,t of fuel,61142,flights,7.0152189418002076,2025
2796174,Hambantota,transportation,international-shipping,LKA,,point-source,"{'longitude': 81.097195, 'latitude': 6.123913, 'srid': 4326}",co2e_20yr,563721.6761553936,0.39852697938172776,t of CO2e_20yr per Nautical miles (nmi),1414513.2081896886,Nautical miles (nmi),1147,voyages and stays,1233.2286034783685,2025
1932453,Colombo,transportation,domestic-shipping,LKA,,point-source,"{'longitude': 79.84648619812857, 'latitude': 6.940823220954787, 'srid': 4326}",co2e_20yr,296247.98063234903,0.10064852541646209,t of CO2e_20yr per Nautical miles (nmi),2943391.1665028194,Nautical miles (nmi),27473,voyages and stays,107.13759569405669,2025
3602651,Kaduwela Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.97294917497487, 'latitude': 6.900752068500054, 'srid': 4326}",co2e_20yr,192308.40633835367,0.000133286,t of CO2e_20yr per Vehicle*km ,1442826654.9292624,Vehicle*km ,1929.963425450352,km,747592.745,2025
3602703,Gampaha Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.97820894542308, 'latitude': 7.066046475999997, 'srid': 4326}",co2e_20yr,156413.96855673828,0.000133354,t of CO2e_20yr per Vehicle*km ,1172922009.982563,Vehicle*km ,1845.0929211094815,km,635698.0705759078,2025
3602705,Katana Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.90273164369461, 'latitude': 7.1956646440000895, 'srid': 4326}",co2e_20yr,154030.6854273833,0.000134326,t of CO2e_20yr per Vehicle*km ,1146695323.5417132,Vehicle*km ,1734.1991888306984,km,661224.6914467099,2025
3602650,Homagama Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.02447028736572, 'latitude': 6.8363325600000735, 'srid': 4326}",co2e_20yr,135214.2772877099,0.00013195,t of CO2e_20yr per Vehicle*km ,1024740353.1894397,Vehicle*km ,1628.423545,km,629283.6753,2025
3602704,Ja-Ela Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.90432028424354, 'latitude': 7.074832678000121, 'srid': 4326}",co2e_20yr,121273.21819129931,0.000134357,t of CO2e_20yr per Vehicle*km ,902618135.0438837,Vehicle*km ,1283.617213507158,km,703183.2586427451,2025
1932454,Galle,transportation,domestic-shipping,LKA,,point-source,"{'longitude': 80.223201, 'latitude': 6.024995, 'srid': 4326}",co2e_20yr,106774.87864941097,0.056223426,t of CO2e_20yr per Nautical miles (nmi),1899117.256075135,Nautical miles (nmi),34657,voyages and stays,54.797508615146576,2025
3602652,Kesbewa Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.92816605026104, 'latitude': 6.804316044500042, 'srid': 4326}",co2e_20yr,102051.80345880534,0.00013413,t of CO2e_20yr per Vehicle*km ,760841734.3094723,Vehicle*km ,1185.447677871536,km,641818.0646113028,2025
3602700,Biyagama Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.97720324356322, 'latitude': 6.971884965500037, 'srid': 4326}",co2e_20yr,99722.36002267728,0.000132845,t of CO2e_20yr per Vehicle*km ,750665259.0310543,Vehicle*km ,973.2616093514868,km,771288.2659897013,2025
3602654,Maharagama Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.94977555585058, 'latitude': 6.85734844200013, 'srid': 4326}",co2e_20yr,99281.44771205913,0.00013308,t of CO2e_20yr per Vehicle*km ,746028370.5534588,Vehicle*km ,860.8098481263469,km,866658.7309349175,2025
3602707,Mahara Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.06272131143999, 'latitude': 7.037125348500155, 'srid': 4326}",co2e_20yr,98048.56512,0.000133486,t of CO2e_20yr per Vehicle*km ,734524022.2718407,Vehicle*km ,1164.6015565660473,km,630708.4325369302,2025
3602698,Wattala Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.87060252219638, 'latitude': 7.043492317000044, 'srid': 4326}",co2e_20yr,85941.58465,0.000133249,t of CO2e_20yr per Vehicle*km ,644967769.1094208,Vehicle*km ,826.6098059155677,km,780256.6150241141,2025
3602686,Minuwangoda Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.98165152340084, 'latitude': 7.154860020500079, 'srid': 4326}",co2e_20yr,84586.02963507076,0.000134567,t of CO2e_20yr per Vehicle*km ,628579266.2102431,Vehicle*km ,1461.247377222203,km,430166.2237404029,2025
3602254,Kalutara Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.96337125704237, 'latitude': 6.619463445000093, 'srid': 4326}",co2e_20yr,80561.98325751977,0.000133155,t of CO2e_20yr per Vehicle*km ,605022521.1,Vehicle*km ,1070.3608746963814,km,565250.9684940818,2025
3602582,Vavuniya Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.3934080249401, 'latitude': 8.818866253500062, 'srid': 4326}",co2e_20yr,79729.87284341105,0.000134225,t of CO2e_20yr per Vehicle*km ,594000976.1514844,Vehicle*km ,2980.731178,km,199280.29087286087,2025
3602646,Thimbirigasyaya Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.86736423857351, 'latitude': 6.896250010000102, 'srid': 4326}",co2e_20yr,79548.30240784306,0.000132901,t of CO2e_20yr per Vehicle*km ,598552262.1889185,Vehicle*km ,526.8015855187756,km,1136200.570845825,2025
3602647,Colombo Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.86456019253735, 'latitude': 6.944720984000071, 'srid': 4326}",co2e_20yr,74211.34785860697,0.000133192,t of CO2e_20yr per Vehicle*km ,557176608.5390898,Vehicle*km ,466.4165807976903,km,1194590.0542090011,2025
3602245,Panadura Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.91074746509516, 'latitude': 6.712260962000073, 'srid': 4326}",co2e_20yr,73840.00470427198,0.00013336,t of CO2e_20yr per Vehicle*km ,553690035.4009662,Vehicle*km ,861.5937125768069,km,642634.7213526206,2025
3602706,Kelaniya Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.91158431411404, 'latitude': 6.97458171900007, 'srid': 4326}",co2e_20yr,71997.20443893393,0.00013253,t of CO2e_20yr per Vehicle*km ,543250489.3163298,Vehicle*km ,523.7675883631034,km,1037197.6070801079,2025
3602690,Negombo Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.85208351355598, 'latitude': 7.229357699500098, 'srid': 4326}",co2e_20yr,64590.10779280581,0.000133963,t of CO2e_20yr per Vehicle*km ,482149658.49799097,Vehicle*km ,644.7312971510687,km,747830.3917128087,2025
3602729,Hambantota Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 81.11414884652993, 'latitude': 6.222774506500058, 'srid': 4326}",co2e_20yr,64358.671260764124,0.000132298,t of CO2e_20yr per Vehicle*km ,486468259.0240526,Vehicle*km ,1365.2019756938955,km,356334.2770411637,2025
3602648,Dehiwala-Mount Lavinia Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.8769050740155, 'latitude': 6.839279414000174, 'srid': 4326}",co2e_20yr,64295.883018750734,0.000133383,t of CO2e_20yr per Vehicle*km ,482039964.8789237,Vehicle*km ,629.7445771275708,km,765453.1415,2025
3602653,Kolonnawa Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 79.91497544842525, 'latitude': 6.935609341500166, 'srid': 4326}",co2e_20yr,63802.21203508862,0.000133778,t of CO2e_20yr per Vehicle*km ,476926175.15148425,Vehicle*km ,647.0181535,km,737114.0555539108,2025
3602365,Matara Four Gravets Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.55415124757833, 'latitude': 5.96529460000005, 'srid': 4326}",co2e_20yr,60395.39086783746,0.000132609,t of CO2e_20yr per Vehicle*km ,455438150.1191303,Vehicle*km ,820.3522145601358,km,555173.9143696119,2025
3602699,Attanagalla Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.12859147340347, 'latitude': 7.113485336000111, 'srid': 4326}",co2e_20yr,59166.856239024586,0.000132159,t of CO2e_20yr per Vehicle*km ,447696091.7606674,Vehicle*km ,1228.6890826959889,km,364368.90183668997,2025
3602273,K.F.G. & G. Korale Division,transportation,road-transportation,LKA,,gadm-aggregation,"{'longitude': 80.6435863155522, 'latitude': 7.273478985000054, 'srid': 4326}",co2e_20yr,58370.09320234865,0.000125222,t of CO2e_20yr per Vehicle*km ,466133671.9712338,Vehicle*km ,720.9039175961198,km,646596.1143970106,2025
